groupement_siren,adhesion_siren
241700624,251710364
241700624,251710414
241700624,251710588
241700624,251710687
241700632,200009736
241700632,200051456
241700632,200051530
241700632,200051563
241700632,200078095
241700632,200086031
241700632,200090660
241700632,200091700
241700632,251601787
241700632,251701819
241700632,251701827
241700632,251701900
241700632,251702320
241700632,251710562
241700640,200009736
241700640,200077089
241700640,200077097
241700640,200081735
241700640,200090660
241700640,200097772
241700640,251701306
241700640,251701819
241700640,251701827
241700640,251702320
241700640,251710372
241700640,251710414
241700640,251710604
241700640,251710687
241700640,253306310
241700640,999020720
241700699,200000578
241700699,200009736
241700699,200050334
241700699,200077089
241700699,200086031
241700699,200090660
241700699,251601787
241700699,251701819
241700699,251701827
241700699,251702320
241700699,251710364
241700699,251710414
241700699,251710588
241700699,251710687
241700699,999020720
241773035,251702320
241773068,251702320
241800168,939282141
241800275,251802336
241800374,200041481
241800374,200051670
241800374,200078491
241800374,200078707
241800374,200079036
241800374,200087849
241800374,241800549
241800374,251802310
241800374,251802617
241800374,251802666
241800374,251803060
241800374,251887808
241800374,251887873
241800424,200041481
241800424,200047173
241800424,200049948
241800424,200078707
241800424,241800549
241800424,251802161
241800432,200041481
241800432,200049948
241800432,200078707
241800432,200079036
241800432,241800549
241800432,251801817
241800432,251802179
241800432,255801466
241800432,939282141
241800457,200041481
241800457,200079044
241800457,200087849
241800457,241800549
241800457,251802294
241800457,251802559
241800457,251803060
241800457,251887808
241800457,253600456
241800481,251887899
241800507,200041481
241800507,200049948
241800507,200078491
241800507,200078707
241800507,200087849
241800507,241800549
241800507,251801239
241800507,251802294
241800507,251803060
241800507,251887808
241800507,254502008
241900133,200010494
241900133,200044980
241900133,200060259
241900133,251900130
241900133,251907309
241900133,251927539
241900133,251928677
241900133,258728658
241927201,200044980
241927201,200076800
241927201,200081735
241927201,200092138
241927201,200092328
241927201,200092336
241927201,251900114
241927201,251900189
241927201,251908208
241927201,251928636
241927201,251928750
241927201,251928776
241927201,251928784
241927201,258728658
241927243,200010072
241927243,200074870
241927243,251900114
241927243,251903100
241927243,251928776
241927243,258728658
242000354,200009827
242000354,252020466
242000495,200009827
242000495,252000047
242000503,200009827
242000503,252000047
242010056,200009827
242010056,200061364
242010056,252020466
242010130,200009827
242010130,200073211
242020071,200009827
242020071,252020466
242020105,200009827
242020105,200023786
242020105,200066611
242020105,252000633
242020105,252020466
242100154,200023265
242100154,200047686
242100154,200049922
242100154,200055267
242100154,200080448
242100154,200081982
242100154,200094951
242100154,200095339
242100154,252108279
242100154,252108667
242100154,995093481
242100410,200043867
242100410,200046936
242100410,200051209
242100410,200080448
242100410,200094951
242100410,252100011
242100410,252109012
242100410,252109053
242100410,252109368
242100410,252109459
242101434,200023265
242101434,200049922
242101434,200072833
242101434,200094951
242101434,252108972
242101442,200048544
242101442,200049922
242101442,200080323
242101442,200084770
242101442,252106620
242101442,252108998
242101442,252109350
242101459,200048544
242101459,200049922
242101459,200060861
242101459,200072833
242101459,200084770
242101459,252108972
242101459,252109350
242101491,200048544
242101491,200049922
242101491,200060861
242101491,200072833
242101491,200084770
242101491,252108972
242101491,252109350
242101509,200043867
242101509,200044121
242101509,200049922
242101509,200082006
242101509,200082014
242101509,200082022
242101509,200089944
242101509,200094951
242101509,252108949
242101509,252109459
242101509,257103218
242200715,200011591
242200715,200017382
242200715,200046175
242200715,200073971
242200715,200094787
242200715,252901368
242200715,253514491
242200715,255600975
242200715,990147522
242300135,200002434
242300135,200035392
242300135,200079663
242300135,200079671
242300135,252300207
242300135,252309646
242300135,252314307
242300135,252326053
242300135,252326079
242300135,258728658
242300135,995084845
242301307,200017119
242320000,200002434
242320000,200035392
242320000,200079671
242320000,200081214
242320000,200103133
242320000,252300207
242320000,252309646
242320000,252326053
242320000,252326079
242320000,258728658
242320000,995084845
242320109,200014496
242320109,200019792
242320109,200079663
242320109,200079671
242320109,200079689
242320109,200080653
242320109,252300207
242320109,252309646
242320109,252326053
242320109,252326079
242320109,258728658
242320109,995084845
242400752,200025278
242400752,200045771
242400752,200068260
242400752,252402474
242400752,252405329
242400752,252405394
242400752,258728534
242400935,200045771
242400935,200048882
242400935,200068260
242400935,252400908
242400935,252402193
242400935,252402391
242400935,252405329
242400935,253306617
242401024,200009538
242401024,200043362
242401024,200045771
242401024,200068260
242401024,200089654
242401024,252402474
242401024,252405329
242401024,252405394
242500320,200033066
242500320,200037729
242500320,200038271
242500320,200061836
242500320,200087591
242500320,200096295
242500320,252507124
242500320,252507827
242500320,252508288
242500338,200032928
242500338,200033066
242500338,200037729
242500338,200038271
242500338,200061836
242500338,200087591
242500338,200097475
242500338,200097533
242500338,252500533
242500338,252506472
242500338,252507108
242500338,252507827
242500338,252508288
242500361,200032928
242500361,200034544
242500361,200039154
242500361,200080380
242500361,200080398
242500361,252500772
242500361,252500913
242500361,252501317
242500361,252507868
242500361,252508015
242500361,252508031
242500361,252508247
242500361,252508288
242500361,252508346
242500361,252508403
242500361,257103218
242500361,939054565
242504116,200032928
242504116,200037729
242504116,200049252
242504116,200049450
242504116,200087591
242504116,200096295
242504116,252500533
242504116,252507967
242504116,252508288
242504181,200029502
242504181,200037729
242504181,200050417
242504181,200087591
242504181,200094852
242504181,200096295
242504181,252500533
242504181,252508288
242504181,252508346
242504355,200029502
242504355,200037729
242504355,200049450
242504355,200094852
242504355,200096295
242504355,252500533
242504355,252507967
242504355,252508288
242504371,200029502
242504371,200034452
242504371,200037729
242504371,200049468
242504371,200075166
242504371,200094852
242504371,200096295
242504371,200097376
242504371,252500533
242504371,252506498
242504371,252508239
242504371,252508288
242504447,200034452
242504447,200034544
242504447,200037729
242504447,200049468
242504447,200075166
242504447,200080935
242504447,200083582
242504447,200092625
242504447,200094852
242504447,200097376
242504447,252500129
242504447,252501416
242504447,252508239
242504447,252508288
242504447,257003426
242504447,257103218
242504447,939054565
242504447,939149225
242504447,939165015
242504447,988667259
242504488,200033066
242504488,200037729
242504488,200061836
242504488,200087591
242504488,252507124
242504488,252507827
242504488,252508288
242504496,200033066
242504496,200037729
242504496,200038271
242504496,200061836
242504496,200078277
242504496,200087591
242504496,252507124
242504496,252507827
242504496,252508288
242600039,252601729
242600252,200000081
242600252,200008027
242600252,200079648
242600252,252600192
242600252,252600713
242600252,252601307
242600252,252601828
242600252,252602453
242600492,200008027
242600492,200059368
242600492,200087393
242600492,252600416
242600492,252600622
242600492,252601729
242600492,252602404
242600492,252602453
242600492,252602552
242600492,258403005
242600534,200008027
242600534,200059368
242600534,200079853
242600534,200091718
242600534,250501210
242600534,252600192
242600534,252601307
242600534,252601828
242700110,200045037
242700276,200042281
242700276,200045037
242700276,200074946
242700276,200087252
242700276,252700422
242700276,252700943
242700276,252701024
242700276,252703111
242700607,200045037
242700607,200087252
242700607,252703111
242800043,200064020
242800043,242800035
242852465,200004588
242852465,200030666
242852465,200033942
242852465,200080869
242852465,200082113
242852465,200088102
242852465,252800388
242852465,252800412
242852465,252800420
242852465,252801063
242852465,252802079
242852465,252802129
242852465,252802152
242852465,252802210
242852465,252855614
242900074,200033736
242900074,252901061
242900074,252901806
242900074,252902515
242900074,252902598
242900074,253514491
242900074,990147522
242900074,999052210
242900314,200032936
242900314,200033736
242900314,200062792
242900314,252900543
242900314,252901020
242900314,252901053
242900314,252901087
242900314,252901947
242900314,252902408
242900314,252902515
242900314,252902598
242900314,253514491
242900314,989717046
242900314,990147522
242900314,999052210
242900553,200033736
242900553,200039360
242900553,200062792
242900553,200082196
242900553,252901061
242900553,252902598
242900553,253514491
242900553,999052210
242900561,200073971
242900561,252901368
242900561,252901665
242900561,252902440
242900561,252902598
242900561,253514491
242900561,990147522
242900561,999052210
242900629,200019073
242900629,200076669
242900629,252901210
242900629,252901871
242900629,252902192
242900629,252902598
242900629,252902655
242900629,253514491
242900645,200019073
242900645,200030864
242900645,200076669
242900645,200095214
242900645,252901210
242900645,252901434
242900645,252901871
242900645,252902598
242900645,252902655
242900645,253514491
242900645,990147522
242900645,999052210
242900660,200045375
